Conference,Year,"Panel, Keynote, Captstone, Demo, Poster, ...","Paper type: C=conference paper, T = TVCG journal paper, M=miscellaneous (capstone, keynote, VAST challenge, panel, poster, ...)",Author Names,Author IDs,IEEE Xplore Number Guessed,Deduped author names,filename,References,
VAST,2007,,C,"Janoos, F.;Singh, S.;Irfanoglu, O.;Machiraju, R.;Parent, R.",37294440400;37966484200;37827945300;37269516700;37324916700,,"Janoos, F.;Singh, S.;Irfanoglu, O.;Machiraju, R.;Parent, R.",janoos_vast_07,4015469,
VAST,2007,,C,"Chi-Chun Pan;Mitra, P.",37880213000;37286730000,,"Chi-Chun Pan;Mitra, P.",pan_vast_07,,
VAST,2007,,C,"Eccles, R.;Kapler, T.;Harper, R.;Wright, W.",37425695700;37704437500;37594531000;37654961400,,"Eccles, R.;Kapler, T.;Harper, R.;Wright, W.",eccles_vast_07,1382887;4035754,
VAST,2007,,C,"Maciejewski, R.;Tyner, B.;Yun Jang;Cheng Zheng;Nehme, R.R.V.;Ebert, D.S.;Cleveland, W.S.;Ouzzani, M.;Grannis, S.J.;Glickman, L.T.",37396008400;37945189900;37557344300;37959894600;37397099000;38472157300;37282344300;38365116400;37646590100;37945190400,,"Maciejewski, R.;Tyner, B.;Yun Jang;Cheng Zheng;Nehme, R.R.V.;Ebert, D.S.;Cleveland, W.S.;Ouzzani, M.;Grannis, S.J.;Glickman, L.T.",maciejewski_vast_07,,
VAST,2007,,C,"SungYe Kim;Yun Jang;Mellema, A.;Ebert, D.S.;Collins, T.",37404975800;37557344300;37945218200;38472156900;37549519600,,"SungYe Kim;Yun Jang;Mellema, A.;Ebert, D.S.;Collins, T.",kim_vast_07,4035751,
VAST,2007,,C,"Andrienko, G.;Andrienko, N.;Bartling, U.",37283047100;37283047700;37945217400,,"Andrienko, G.;Andrienko, N.;Bartling, U.",andrienko_vast_07,,
VAST,2007,,C,"Eick, S.G.;Eick, M.A.;Fugitt, J.;Horst, B.;Khailo, M.;Lankenau, R.A.",37282570100;37295267800;37295269700;37945812500;37945319800;37295269900,,"Eick, S.G.;Eick, M.A.;Fugitt, J.;Horst, B.;Khailo, M.;Lankenau, R.A.",eick_vast_07,,
VAST,2007,,C,"Shaw, C.D.;Dasch, G.A.;Eremeeva, M.E.",37358198200;37945288700;37945292000,,"Shaw, C.;Dasch, G.A.;Eremeeva, M.E.",shaw_vast_07,,
VAST,2007,,C,"Tesone, D.R.;Goodall, J.R.",37708756000;37550746600,,"Tesone, D.R.;Goodall, J.R.",tesone_vast_07,4035755;1532792;1382902,
VAST,2007,,C,"Eun Ju Nam;Han, Y.;Mueller, K.;Zelenyuk, A.;Imre, D.",37944542400;37836058500;37273119700;37945190700;37947994000,,"Eun Ju Nam;Han, Y.;Mueller, K.;Zelenyuk, A.;Imre, D.",nam_vast_07,663916;1382895;801859;1382894;146402,
VAST,2007,,C,"Di Yang;Rundensteiner, E.A.;Ward, M.O.",37966748000;37279217900;37268441700,,"Di Yang;Rundensteiner, E.A.;Ward, M.O.",yang_vast_07,346302;4035758;1382893;636793;4035747,
VAST,2007,,C,"Hao, M.C.;Dayal, U.;Keim, D.A.;Morent, D.;Schneidewind, J.",37274264300;37275646700;37283138700;37563668400;37669961800,,"Hao, M.C.;Dayal, U.;Keim, D.A.;Morent, D.;Schneidewind, J.",hao_vast_07,4015431;729568;146402;885086;346302,
VAST,2007,,C,"Cuadros, A.M.;Paulovich, F.V.;Minghim, R.;Telles, G.P.",37946651100;37590969400;37371567600;38181127500,,"Cuadros, A.M.;Paulovich, F.V.;Minghim, R.;Telles, G.P.",cuadros_vast_07,528686;567787,
VAST,2007,,C,"Hangzai Luo;Jianping Fan;Jing Yang;Ribarsky, W.;Satoh, S.",37275772500;37271216800;37292632600;37300425000;37266330000,,"Hangzai Luo;Jianping Fan;Jing Yang;Ribarsky, W.;Satoh, S.",luo_vast_07,729555;4015428;528686;885098;4035750,
VAST,2007,,C,"Keim, D.A.;Oelke, D.",37283138700;37591207400,,"Keim, D.A.;Oelke, D.",keim_vast_07,,
VAST,2007,,C,"Ghoniem, M.;Dongning Luo;Jing Yang;Ribarsky, W.",37688563600;37545990500;37292632600;37300425000,,"Ghoniem, M.;Dongning Luo;Jing Yang;Ribarsky, W.",ghoniem_vast_07,4035750;4035765;568118;729568;801858;1532122,
VAST,2007,,C,"Stasko, J.;Gorg, C.;Zhicheng Liu;Singhal, K.",37267736900;37428446300;37592993600;37968367000,,"Stasko, J.;Gorg, C.;Zhicheng Liu;Singhal, K.",stasko_vast_07,528686;1382887;4035749,
VAST,2007,,C,"Bertini, E.;Hertzog, P.;Lalanne, D.",37283307700;37948939200;37589762800,,"Bertini, E.;Hertzog, P.;Lalanne, D.",bertini_vast_07,963273;963279;1249020,
VAST,2007,,C,"Lam, H.;Russell, D.;Tang, D.;Munzner, T.",37873130000;37562313000;37652594600;37349490300,,"Lam, H.;Russell, D.;Tang, D.;Munzner, T.",lam_vast_07,729565;1249006;1382890;559227,
VAST,2007,,C,"Chang, R.;Ghoniem, M.;Kosara, R.;Ribarsky, W.;Jing Yang;Suma, E.;Ziemkiewicz, C.;Kern, D.;Sudjianto, A.",37592409400;37688563600;37282563400;37300425000;37292632600;37297278600;37548028800;37960273700;37967877700,,"Chang, R.;Ghoniem, M.;Kosara, R.;Ribarsky, W.;Jing Yang;Suma, E.;Ziemkiewicz, C.;Kern, D.;Sudjianto, A.",chang_vast_07,801851;528686;4015417;1382907,
VAST,2007,,C,"Suh, B.;Chi, Ed H.;Pendleton, B.A.;Kittur, A.",37823184000;37448030800;37830268500;37946538100,,"Suh, B.;Chi, E.H.;Pendleton, B.A.;Kittur, A.",suh_vast_07,4015419;1532126,
VAST,2007,,C,"Heer, J.;Agrawala, M.",37550791300;37282718200,,"Heer, J.;Agrawala, M.",heer_vast_07,175820;4015439;4015427;4035757,
VAST,2007,,C,"Brandes, U.;Lerner, J.",37550836200;37552262100,,"Brandes, U.;Lerner, J.",brandes_vast_07,4035748,
VAST,2007,,C,"Elmqvist, N.;Stasko, J.;Tsigas, P.",37295438200;37267736900;37295439000,,"Elmqvist, N.;Stasko, J.;Tsigas, P.",elmqvist_vast_07,885086;146386;175815;1249026;4035757;1532139;4035764;4035743;1532136;636793;4035763;4035747;1249016;809866;146375,
VAST,2007,X,M,"Auvil, L.;Llora, X.;Searsmith, Duane;Searsmith, Kelly",37296761400;37565890900;37426811400;37946702100,,"Auvil, L.;Llora, X.;Searsmith, D.;Searsmith, K.",,,
VAST,2007,X,M,"Schwendiman, L.;McLean, J.;Larson, J.",37946768100;37957250200;37970751200,,"Schwendiman, L.;McLean, J.;Larson, J.",,,
VAST,2007,X,M,"Gorg, C.;Zhicheng Liu;Parekh, N.;Singhal, K.;Stasko, J.",;37592993600;37949736600;37968367000;37267736900,,"Gorg, C.;Zhicheng Liu;Parekh, N.;Singhal, K.;Stasko, J.",,,
VAST,2007,X,M,"Chien, L.;Tat, A.;Wright, W.",37721458000;37326091400;37654961400,,"Chien, L.;Tat, A.;Wright, W.",,,
VAST,2007,X,M,"Chi-Chun Pan;Jaiswal, A.R.;Junyan Luo;Robinson, A.",37880213000;37966902300;37878910400;37829187900,,"Chi-Chun Pan;Jaiswal, A.R.;Junyan Luo;Robinson, A.",,,
VAST,2007,X,M,"Chao, W.;Ha, D.;Ho, K.;Kaastra, L.;Minjung Kim;Wade, A.",;;;;;,,"Chao, W.;Ha, D.;Ho, K.;Kaastra, L.;Minjung Kim;Wade, A.",,,
VAST,2007,X,M,"Shrinivasan, Y.B.;van Wijk, J.J.",37681468200;37267249200,,"Shrinivasan, Y.B.;van Wijk, J.J.",,,
VAST,2007,X,M,"Hyunmo Kang;Getoor, L.;Singh, L.",37291403000;37829614900;37691176100,,"Hyunmo Kang;Getoor, L.;Singh, L.",,,
VAST,2007,X,M,"Jae Choi;Sang-joon Lee;Gigitashvilli, S.;Wilson, J.",37964473000;37966125200;37946376100;37958923500,,"Jae Choi;Sang-joon Lee;Gigitashvilli, S.;Wilson, J.",,,
VAST,2007,X,M,"Catravas, P.",37692041000,,"Catravas, P.",,,
VAST,2007,X,M,Guoray Cai,37853099200,,Guoray Cai,,,
VAST,2007,X,M,"Aragon, C.R.;Bailey, S.J.;Poon, S.;Runge, K.J.;Thomas, R.C.",37564069800;37272122100;38476551100;37948511900;37874439800,,"Aragon, C.R.;Bailey, S.J.;Poon, S.;Runge, K.J.;Thomas, R.C.",,,
VAST,2007,X,M,"Ahmed, A.;Xiaoyan Fu;Seok-Hee Hong;Quan Hoang Nguyen;Kai Xu",37288875000;37288138500;37291728000;37961817500;37273812200,,"Ahmed, A.;Xiaoyan Fu;Seok-Hee Hong;Quan Hoang Nguyen;Kai Xu",,,
VAST,2007,X,M,"Ha, D.;Kim, M.;Wade, A.;Chao, W.O.;Ho, K.;Kaastra, L.;Fisher, B.;Dill, J.",37958326000;37962435000;38181511600;37955194300;37959707800;37946773000;37267458000;37278563100,,"Ha, D.;Kim, M.;Wade, A.;Chao, W.O.;Ho, K.;Kaastra, L.;Fisher, B.;Dill, J.",,,
VAST,2007,X,M,"Thomas, J.;Keim, D.;Kielman, Joe;Rosenblum, Larry",37273308900;37283138700;37829627200;37371985200,,"Thomas, J.;Keim, D.A.;Kielman, J.;Rosenblum, L.",,,
VAST,2007,X,M,"Grinstein, G.;Plaisant, C.;Laskowski, S.;O'Connell, T.;Scholtz, J.;Whiting, M.",38470495900;38260687100;37837224000;37948663500;37268671300;37357067600,,"Grinstein, G.;Plaisant, C.;Laskowski, S.;O'Connell, T.;Scholtz, J.;Whiting, M.",,,
VAST,2007,X,M,"Chien, L.;Tat, A.;Kapler, T.;Enns, P.;Kuan, W.;Wright, W.",37721458000;37326091400;37704437500;37946706100;37968125800;37654961400,,"Chien, L.;Tat, A.;Kapler, T.;Enns, P.;Kuan, W.;Wright, W.",,,
VAST,2007,X,M,"Gorg, C.;Zhicheng Liu;Parekh, N.;Singhal, K.;Stasko, J.",37428446300;37592993600;37949736600;37968367000;37267736900,,"Gorg, C.;Zhicheng Liu;Parekh, N.;Singhal, K.;Stasko, J.",,,
VAST,2007,X,M,"Auvil, L.;Llora, Xavier;Searsmith, Duane;Searsmith, Kelly",37296761400;37565890900;37426811400;37946702100,,"Auvil, L.;Llora, X.;Searsmith, D.;Searsmith, K.",,,
VAST,2007,X,M,"Chao, W.;Ha, D.;Ho, K.;Kaastra, L.;Kim, M.;Wade, A.;Fisher, B.",37955194300;37958326000;37959707800;37946773000;37962435000;38181511600;38356306400,,"Chao, W.;Ha, D.;Ho, K.;Kaastra, L.;Kim, M.;Wade, A.;Fisher, B.",,,
VAST,2007,X,M,"Crossno, P.;Wylie, B.;Wilson, A.;Greenfield, J.;Stanton, E.;Shead, T.;Ice, L.;Moreland, K.;Baumes, J.;Geveci, B.",37282576500;38180014300;37554778300;37944468900;37931637200;37681611000;37570533600;37284250900;37698159600;37282729500,,"Crossno, P.;Wylie, B.;Wilson, A.;Greenfield, J.;Stanton, E.;Shead, T.;Ice, L.;Moreland, K.;Baumes, J.;Geveci, B.",,,
VAST,2007,X,M,"Chi-Chun Pan;Jaiswal, A.R.;Junyan Luo;Robinson, A.;Mitra, P.;MacEachren, A.M.;Turton, I.",37880213000;37966902300;37878910400;37829187900;37286730000;;37872420000,,"Chi-Chun Pan;Jaiswal, A.R.;Junyan Luo;Robinson, A.;Mitra, P.;MacEachren, A.M.;Turton, I.",,,
VAST,2007,X,M,"Schwendiman, L.;McLean, J.;Larson, J.",37946768100;37957250200;37970751200,,"Schwendiman, L.;McLean, J.;Larson, J.",,,
VAST,2007,X,M,"Few, Stephen",37956021200,,"Few, S.",,,
InfoVis,2006,,T,"Abello, J.;van Ham, F.;Neeraj Krishnan",;;37823691100,,"Abello, J.;van Ham, F.;Neeraj Krishnan",abello_infovis_06,1382907;1532127;1382906;636718;1382909,
InfoVis,2006,,T,"Perer, A.;Shneiderman, B.",37294938400;37283016400,,"Perer, A.;Shneiderman, B.",perer_infovis_06,1249011;1382909;1382886;4035752;636718;1382906;1532126,
InfoVis,2006,,T,"Bottger, J.;Balzer, M.;Deussen, O.",37691047700;37282568100;37266781000,,"Bottger, J.;Balzer, M.;Deussen, O.",boettger_infovis_06,636786;1532128;559214,
InfoVis,2006,,T,"Been, K.;Daiches, E.;Yap, C.",37298478100;37827862300;38467585700,,"Been, K.;Daiches, E.;Yap, C.",been_infovis_06,,
InfoVis,2006,,T,"Ellis, G.;Dix, A.",37283380700;37283381700,,"Ellis, G.;Dix, A.",ellis_infovis_06,1372186;1532819;1382905;809866;1382895,
InfoVis,2006,,T,"Smith, G.;Czerwinski, M.;Meyers, B.Robbins.;Robertson, G.;Tan, D.S.",;;;;,,"Smith, G.;Czerwinski, M.;Meyers, B.Robbins.;Robertson, G.;Tan, D.S.",smith_infovis_06,729555;885086;1173156;528685;175815,
InfoVis,2006,,T,"Holten, D.",37827881300,,"Holten, D.",holten_infovis_06,1382886;1249008;1532150;1249030;1532129;636718;1173152,
InfoVis,2006,,T,"Buring, T.;Gerken, J.;Reiterer, H.",37326161000;37414256700;37354163600,,"Buring, T.;Gerken, J.;Reiterer, H.",dwyer_infovis_06,1532130,
InfoVis,2006,,T,"Henry, N.;Fekete, J.",37839948300;37407972900,,"Henry, N.;Fekete, J.",henry_infovis_06,1382905,
InfoVis,2006,,T,"Cui, Q.;Ward, M.O.;Rundensteiner, E.A.;Yang, J.",37841616400;37268441700;37279217900;37292632600,,"Cui, Q.;Ward, M.O.;Rundensteiner, E.A.;Jing Yang",cui_infovis_06,1382900;1532819;1382895;485139;885088,
InfoVis,2006,,T,"Heer, J.;Agrawala, M.",37550791300;37282718200,,"Heer, J.;Agrawala, M.",heer1_infovis_06,,
InfoVis,2006,,T,"Shneiderman, B.;Aris, A.",37283016400;37561646300,,"Shneiderman, B.;Aris, A.",shneiderman_infovis_06,1382886;1532124;1532126,
InfoVis,2006,,T,"Archambault, D.;Munzner, T.;Auber, D.",37396011500;37349490300;,,"Archambault, D.;Munzner, T.;Auber, D.",archambault_infovis_06,636718,
InfoVis,2006,,T,"Heer, J.;Agrawala, M.",37550791300;37282718200,,"Heer, J.;Agrawala, M.",heer2_infovis_06,729560;1173141;1249007;885086;1382904;1382905,
InfoVis,2006,,T,"Mehler, A.;Bao, Y.;Li, X.;Wang, Y.;Skiena, S.",37839290200;37828493400;37539506500;37311551500;37390017300,,"Mehler, A.;Bao, Y.;Li, X.;Wang, Y.;Skiena, S.",mehler_infovis_06,,
InfoVis,2006,,T,"Yost, B.;North, C.",37550898300;37419565900,,"Yost, B.;North, C.",yost_infovis_06,1173156,
InfoVis,2006,,T,"Cortese, P.F.;Di Battista, G.;Moneta, A.;Patrignani, M.;Pizzonia, M.",;;37827870000;37267060000;37294504700,,"Cortese, P.F.;Di Battista, G.;Moneta, A.;Patrignani, M.;Pizzonia, M.",cortese_infovis_06,1382908;963279;1173160,
InfoVis,2006,,T,"Yost, B.;North, C.",;37827874500,,"Yost, B.;North, C.",buering_infovis_06,801854;1173156,
InfoVis,2006,,T,"Pretorius, A.J.;van Wijk, J.J.",;37267249200,,"Pretorius, A.J.;van Wijk, J.J.",pretorius_infovis_06,1173153;1173155;175796;1183778;1249028,
InfoVis,2006,,T,"Archambault, D.;Munzner, T.;Auber, D.",;37272036400;,,"Archambault, D.;Munzner, T.;Auber, D.",kumar_infovis_06,1382909;1382906,
InfoVis,2006,,T,"Heine, C.;Scheuermann, G.;Flamm, C.;Hofacker, I.L.;Stadler, P.F.",37410427900;37282574800;37827878900;37271796900;37271818100,,"Heine, C.;Scheuermann, G.;Flamm, C.;Hofacker, I.L.;Stadler, P.F.",heine_infovis_06,1382908,
InfoVis,2006,,T,"Panse, C.;Sips, M.;Keim, D.A.;North, S.C.",37282557300;37827860500;37283138700;37372818600,,"Panse, C.;Sips, M.;Keim, D.A.;North, S.C.",panse_infovis_06,745303;1382888;1250410,
InfoVis,2006,,T,"Vliegen, R.;van Wijk, J.J.;van der Linden, E.-J.",37827870300;37267249200;,,"Vliegen, R.;van Wijk, J.J.;van der Linden, E.-J.",vliegen_infovis_06,1532781;963290;175815;1532125;801859,
InfoVis,2006,,T,"Dorling, D.;Barford, A.;Newman, M.",37827878600;37827879900;37840240600,,"Dorling, D.;Barford, A.;Newman, M.",dorling_infovis_06,,
SciVis,2006,,T,"Georgii, J.;Westermann, R.",37828702100;37444424000,,"Georgii, J.;Westermann, R.",georgii_vis_06,1250390;663853;885683;1250384;964512;567606,
SciVis,2006,,T,"Nguyen, T.N.;Zhang, J.",37280728200;37836748400,,"Nguyen, T.;Zhang, J.",nguyen_vis_06,528691;963287;528692;729565;801864;885099,
SciVis,2006,,T,"Hong, W.;Feng Qiu;Kaufman, A.",37277099300;37416126400;37268052800,,"Hong, W.;Feng Qiu;Kaufman, A.",hong_vis_06,964540;1372236;235231;1250384,
SciVis,2006,,T,"Bergner, S.;Moller, T.;Weiskopf, D.;Muraki, D.J.",37418878100;37275858700;38470313000;37836983300,,"Bergner, S.;Moller, T.;Weiskopf, D.;Muraki, D.J.",bergner_vis_06,1250388;1532812;1250412;398852;885683;964519;1250384;809908,
SciVis,2006,,T,"Li, L.W.F.;Li, F.W.B.;Lau, R.W.H.",37835889100;37400967400;37271835000,,"Li, L.W.F.;Li, F.W.B.;Lau, R.W.H.",lilewis_vis_06,663890;663896,
SciVis,2006,,T,"Tarini, M.;Cignoni, P.;Montani, C.",37591264000;37265783400;37265786500,,"Tarini, M.;Cignoni, P.;Montani, C.",tarini_vis_06,885694;1250394,
SciVis,2006,,T,"Liu, Z.;Moorhead, R.J.;Groner, J.",37671605200;37282559500;37828782100,,"Liu, Z.;Moorhead, R.J.;Groner, J.",liuzhanp_vis_06,885690;745295;1532831;1532832,
SciVis,2006,,T,"Song, Y.;Ye, J.;Svakhine, N.;Lasher-Trapp, S.;Baldwin, M.;Ebert, D.S.",37560039000;;37565760800;;;37282598900,,"Song, Y.;Ye, J.;Svakhine, N.;Lasher-Trapp, S.;Baldwin, M.;Ebert, D.S.",songyuya_vis_06,885745;1250390;745330;235215;568112;1250383;146361,
SciVis,2006,,T,"Burakiewicz, W.;van Liere, R.",37828783300;,,"Burakiewicz, W.;van Liere, R.",burakiew_vis_06,964552;1372223;885733;885734,
SciVis,2006,,T,"Rutten, M.;Chong, M.S.",37437412100;37824731300,,"Rutten, M.;Chong, M.S.",ruetten_vis_06,1250379;663858;1372213;1372188;1372196;346326;398849,
SciVis,2006,,T,"Bhasker, E.S.;Sinha, P.;Majumder, A.",37828782600;37827510800;37408075400,,"Bhasker, E.;Sinha, P.;Majumder, A.",bhasker_vis_06,1183793;885685;885684;809883;964508,
SciVis,2006,,T,"Rautek, P.;Viola, I.;Groller, E.",37828701300;37282726800;37284271200,,"Rautek, P.;Viola, I.;Groller, E.",rautek_vis_06,1532856;1372190;1532857;1532835,
SciVis,2006,,T,"Kruger, J.;Schneider, J.;Westermann, R.",37548560500;37560044500;37444424000,,"Kruger, J.;Schneider, J.;Westermann, R.",krueger_vis_06,885694;1250400;568110;1183762;1183777;809882;885694;1372190;1250384;1532856;1532818,
SciVis,2006,,T,"Deines, E.;Bertram, M.;Mohring, J.;Jegorovs, J.;Michel, F.;Hagen, H.;Nielson, G.M.",37282727900;37282067000;37543023400;37550794800;37838754300;37282578800;37283754100,,"Deines, E.;Bertram, M.;Mohring, J.;Jegorovs, J.;Michel, F.;Hagen, H.;Nielson, G.M.",deines_vis_06,1532790,
SciVis,2006,,T,"Slack, J.;Munzner, T.",37561415800;37349490300,,"Slack, J.;Munzner, T.",slack_vis_06,636786;1532127;1173156;1532127;1183791,
SciVis,2006,,T,"Ellsworth, D.;Green, B.;Henze, C.;Moran, P.;Sandstrom, T.",37282594500;37273679700;37373380100;37264891100;37837582600,,"Ellsworth, D.;Green, B.;Henze, C.;Moran, P.J.;Sandstrom, T.",ellswort_vis_06,1532795,
SciVis,2006,,T,"Mehta, K.;Jankun-Kelly, T.J.",38272355300;38275083200,,"Mehta, K.;Jankun-Kelly, T.J.",mehta_vis_06,4015482;4015498;663894;1372231;5613500;964507,
SciVis,2006,,T,"Kindlmann, G.;Westin, C.-F.",37282742400;37294318400,,"Kindlmann, G.;Westin, C.-F.",kindlman_vis_06,1372187;745294;1372188;1183797;485141;809905;1250379,
SciVis,2006,,T,"Castanie, L.;Mion, C.;Cavin, X.;Levy, B.",37565750700;37550851600;37442790400;37554667100,,"Castanie, L.;Mion, C.;Cavin, X.;Levy, B.",mion_vis_06,1532794;663888;1532785;1532802,
SciVis,2006,,T,Guangfeng Ji;Han-Wei Shen,37840642900;37279493500,,Guangfeng Ji;Han-Wei Shen,jiguangf_vis_06,1250414;567807;809893;1249004;1532834;1532857;1532833;1183785;1250402,
SciVis,2006,,T,"Kersten, M.A.;Stewart, A.J.;Troje, N.;Ellis, R.",37829586000;37591698700;37828778600;37850225600,,"Kersten, M.A.;Stewart, A.J.;Troje, N.;Ellis, R.",kersten_vis_06,,
SciVis,2006,,T,"Bruckner, S.;Groller, M.E.",37265895700;37284271200,,"Bruckner, S.;Groller, E.",bruckner_vis_06,1250400;1532783;1532856;1532807;1250384;559215;1372221;1532817,
SciVis,2006,,T,"Entezari, A.;Möller, T.",37268675600;37275858700,,"Entezari, A.;MÃ¶ller, T.",entezari_vis_06,346331;398851;1532811;1372174;663848,
SciVis,2006,,T,"Lindstrom, P.;Isenburg, M.",37269320000;37281897600,,"Lindstrom, P.;Isenburg, M.",lindstro_vis_06,809867;885711;1183768;568138,
SciVis,2006,,T,"Correa, C.;Silver, D.;Chen, M.",37282925900;37274132700;37280982800,,"Correa, C.;Silver, D.;Chen, M.",correa_vis_06,1250400;885694,
SciVis,2006,,T,"Duke, D.;Wallace, M.;Borgo, R.;Runciman, C.",37282576200;37827249700;37591074800;37377709700,,"Duke, D.;Wallace, M.;Borgo, R.;Runciman, C.",duke_vis_06,346311;809864;398880;809891;1532800;663888,
SciVis,2006,,T,"Ljung, P.;Winskog, C.;Persson, A.;Lundstrom, C.;Ynnerman, A.",37284208400;37828700500;37604521200;37284209100;37284192000,,"Ljung, P.;Winskog, C.;Persson, A.;Lundstrom, C.;Ynnerman, A.",ljung_vis_06,1183757;1250384;1532794;1250391;1532799;809908,
SciVis,2006,,T,"Salama, C.R.;Keller, M.;Kohlmann, P.",37840859800;37589324500;37623778100,,"Salama, C.R.;Keller, M.;Kohlmann, P.",salama_vis_06,1250384;1250413;1183764;745319;964519;1250412;568112;663875,
SciVis,2006,,T,"Schreiner, J.;Scheiclegger, C.E.;Silva, C.T.",37840129300;;37275249200,,"Schreiner, J.;Scheidegger, C.E.;Silva, C.T.",schreine_vis_06,175782;885705;663930;1250414;1372230,
SciVis,2006,,T,"Wei Qiao;McLennan, M.;Kennell, R.;Ebert, D.S.;Klimeck, G.",37282552800;37393469800;37393471900;37282598900;37270404800,,"Wei Qiao;McLennan, M.;Kennell, R.;Ebert, D.S.;Klimeck, G.",qiao_vis_06,1183758;1250377;1532795;235211;1532811;1250361;885683;1532794;1532793;346315;885689,
SciVis,2006,,T,"Merhof, D.;Sonntag, M.;Enders, F.;Nimsky, C.;Hastreiter, P.;Greiner, G.",38266637000;37824387300;37550815500;37550816800;37373297800;37372696400,,"Merhof, D.;Sonntag, M.;Enders, F.;Nimsky, C.;Hastreiter, P.;Greiner, G.",merhof_vis_06,1532859;1532772;1183799;1532773;1532778;567777;1532779;1372220,
SciVis,2006,,T,"Viola, I.;Feixas, M.;Sbert, M.;Groller, M.E.",37282726800;37426689600;37396572900;37282552200,,"Viola, I.;Feixas, M.;Sbert, M.;Groller, E.",viola_vis_06,1532856;1532834;963286;1532833,
SciVis,2006,,T,"Zhang, H.;Kaufman, A.",37280794900;37268052800,,"Zhang, H.;Kaufman, A.",zhang_vis_06,745713;1372228;568121;1372230;745300,
SciVis,2006,,T,"Zhou, Y.;Garland, M.",37273640900;37272036400,,"Zhou, Y.;Garland, M.",zhou_vis_06,1250406;1532796;1532776;1532809;1250404;1183757;1183771;1372224;1250390;809867;1372181;1250384;885683;1183778;1532808;1250389;480790;1372226;1532801,
SciVis,2006,,T,"Miller, J.;Quammen, C.W.;Fleenor, M.C.",37830883100;37828726400;37828722500,,"Miller, J.;Quammen, C.W.;Fleenor, M.C.",millerja_vis_06,235181;1183824;1250404,
SciVis,2006,,T,"Shi, Q.;JaJa, J.",37333454000;37276261200,,"Shi, Q.;JaJa, J.",shi_vis_06,745713;175780;745299;568121;809910;1183810;745298;809879;1372230;745300;1250373,
SciVis,2006,,T,"Zhao, L.;Botha, C.P.;Bescos, J.O.;Truyen, R.;Vos, F.M.;Post, F.H.",37834977900;37373834100;37591606800;37394318300;37271678400;37295045800,,"Zhao, L.;Botha, C.P.;Bescos, J.O.;Truyen, R.;Vos, F.M.;Post, F.H.",zhao_vis_06,1532832;885690;1183789;480795,
SciVis,2006,,T,Chaoli Wang;Han-Wei Shen,37559027700;37279493500,,Chaoli Wang;Han-Wei Shen,wangchao_vis_06,809871;809908;964519;480812;1532781;1532833;963283;1532834;1183757;663869;1183791;235230;663875,
SciVis,2006,,T,"Yoon, S.-E.;Lindstrom, P.",;37269320000,,"Yoon, S.-E.;Lindstrom, P.",yoon_vis_06,1372189;1250408;964533;568125;1532800;1183794,
SciVis,2006,,T,"Woodring, J.;Shen, H.-W.",37542815100;37279493500,,"Woodring, J.;Shen, H.-W.",woodring_vis_06,398869;1532856;1372194;885694;1250402;235222,
SciVis,2006,,T,"Sauber, N.;Theisel, H.;Seidel, H.-P.",37550815800;37266875400;37271851300,,"Sauber, N.;Theisel, H.;Seidel, H.-P.",sauber_vis_06,809865;1372207;1372239;809905;1250362,
SciVis,2006,,T,"Takahashi, S.;Yoshida, K.;Nishita, T.;Shimada, K.",37280401000;37826572100;37324632500;37267968100,,"Takahashi, S.;Yoshida, K.;Nishita, T.;Shimada, K.",takahash_vis_06,636786;1532818,
SciVis,2006,,T,"Carr, H.;Duffy, B.;Denby, B.",37282624500;;,,"Carr, H.;Duffy, B.;Denby, B.",carr_vis_06,346334;964519;346331;175782;964515;964516;663875,
SciVis,2006,,T,"Minsu Ahn;Guskov, I.;Seungyong Lee",37588185500;37326465500;37281130900,,"Minsu Ahn;Guskov, I.;Seungyong Lee",ahn_vis_06,964541_08;1250408;1532800;745282;964532,
SciVis,2006,,T,"Novotny, M.;Hauser, H.",37823192400;37274158800,,"Novotny, M.;Hauser, H.",novotny_vis_06,636793;809866;1173156;567800;1532138;146402,
SciVis,2006,,T,"Callahan, S.P.;Bavoil, L.;Pascucci, V.;Silva, C.T.",37426872800;37565304300;38262213600;37275249200,,"Callahan, S.P.;Bavoil, L.;Pascucci, V.;Silva, C.T.",bavoil_vis_06,1532796;745713;1250390;1372227;1532793,
SciVis,2006,,T,"Ritter, F.;Hansen, C.;Dicken, V.;Konrad, O.;Preim, B.;Peitgen, H.-O.",37645939800;37824134900;37828698600;37828698700;37424645300;37442956900,,"Ritter, F.;Hansen, C.;Dicken, V.;Konrad, O.;Preim, B.;Peitgen, H.-O.",ritter_vis_06,1532782;1532859;1250394;1532835;964538;1249022;1532855,
SciVis,2006,,T,"Li, W.-C.;Vallet, B.;Ray, N.;Levy, B.",37558024300;37828763300;37831619000;37554667100,,"Li, W.-C.;Vallet, B.;Ray, N.;Levy, B.",liwanchi_vis_06,1532776;346313;1250363;1532842;809892;809897;5613473;885716;1250364,
SciVis,2006,,T,"Youngmin Kim;Varshney, A.",37836140000;37282560200,,"Youngmin Kim;Varshney, A.",kimyoung_vis_06,1250414;1250412;885694;1183777;1372209;885696,
